word,frequency
woordjes,2.0
xx,2.0
your,2.0
zak,2.0
zaken,2.0
zegmaar,2.0
zeik,2.0
zichzelf,2.0
zingen,2.0
zoeken,2.0
zoekt,2.0
zoiets,2.0
zooitje,2.0
zoon,2.0
zooo,2.0
zouden,2.0
zovan,2.0
zoveel,2.0
zown,2.0
zucht,2.0
zwaar,2.0
zwak,2.0
zware,2.0
zyn,2.0
äù,2.0
ahaha,3.0
allen,3.0
anderen,3.0
ask,3.0
ava,3.0
b,3.0
bb,3.0
be,3.0
bedoel,3.0
beef,3.0
bellen,3.0
blijft,3.0
blijven,3.0
blind,3.0
bos,3.0
breken,3.0
buitelanders,3.0
bullshit,3.0
buurt,3.0
c,3.0
chagrijnig,3.0
comentaar,3.0
debiel,3.0
deed,3.0
doorgaan,3.0
drie,3.0
dwerg,3.0
echte,3.0
economie,3.0
ee,3.0
et,3.0
euro,3.0
extra,3.0
fake,3.0
fcking,3.0
feyenoord,3.0
follow,3.0
fout,3.0
geak,3.0
gebruiken,3.0
gebruikt,3.0
gedrag,3.0
gekke,3.0
gekregen,3.0
geld,3.0
gelul,3.0
gene,3.0
geregeld,3.0
get,3.0
gewonnen,3.0
graf,3.0
grappig,3.0
gun,3.0
hate,3.0
hebbe,3.0
helpen,3.0
hoeft,3.0
hoeveel,3.0
houdt,3.0
hè,3.0
idd,3.0
indo,3.0
irritante,3.0
jaloerse,3.0
janken,3.0
jo,3.0
joden,3.0
juist,3.0
junk,3.0
ka,3.0
keeper,3.0
kent,3.0
kleine,3.0
knvb,3.0
kont,3.0
kuthoer,3.0
kwijt,3.0
lachen,3.0
lang,3.0
later,3.0
leraar,3.0
let,3.0
leugens,3.0
licht,3.0
lieg,3.0
liegen,3.0
ligt,3.0
lijkt,3.0
linkt,3.0
lope,3.0
los,3.0
lui,3.0
luisteren,3.0
lul,3.0
maand,3.0
maandag,3.0
maat,3.0
mafkees,3.0
mama,3.0
meiden,3.0
meneer,3.0
mens,3.0
mensjes,3.0
min,3.0
misschien,3.0
mobiel,3.0
moment,3.0
morge,3.0
mr,3.0
naffer,3.0
nederland,3.0
nederlandse,3.0
neger,3.0
neuk,3.0
never,3.0
nieuw,3.0
nieuwe,3.0
nigga,3.0
noem,3.0
nogsteeds,3.0
ogen,3.0
omhoog,3.0
online,3.0
oo,3.0
overal,3.0
pa,3.0
pak,3.0
pakken,3.0
reageer,3.0
real,3.0
reed,3.0
regering,3.0
ronaldo,3.0
rooster,3.0
rug,3.0
schieten,3.0
schreeuwen,3.0
slaan,3.0
slaat,3.0
slijmen,3.0
ss,3.0
sta,3.0
stalker,3.0
stfu,3.0
straat,3.0
stuur,3.0
swa,3.0
tege,3.0
tel,3.0
tfoe,3.0
thanks,3.0
that,3.0
tl,3.0
togh,3.0
toivonen,3.0
trein,3.0
triest,3.0
tvoh,3.0
uitgenodigd,3.0
vanmorgen,3.0
verloren,3.0
verpest,3.0
verstand,3.0
verveel,3.0
via,3.0
vn,3.0
volgen,3.0
vraagt,3.0
vragen,3.0
vuurwerk,3.0
vvd,3.0
waarheid,3.0
weyo,3.0
who,3.0
wifey,3.0
winnen,3.0
witte,3.0
wollah,3.0
woont,3.0
wou,3.0
zelfs,3.0
ziek,3.0
zoo,3.0
zwarte,3.0
äú,3.0
aandacht,4.0
achterlijk,4.0
achterlijke,4.0
altyd,4.0
and,4.0
arrogant,4.0
aub,4.0
auto,4.0
avond,4.0
bang,4.0
bed,4.0
boete,4.0
broer,4.0
broertje,4.0
chick,4.0
damn,4.0
deur,4.0
ding,4.0
dm,4.0
dora,4.0
drm,4.0
eah,4.0
eerder,4.0
em,4.0
enige,4.0
ex,4.0
fijn,4.0
film,4.0
g,4.0
geef,4.0
geloven,4.0
genoeg,4.0
gestolen,4.0
geworden,4.0
gezien,4.0
gooien,4.0
grr,4.0
hea,4.0
heet,4.0
hiero,4.0
hmm,4.0
hoef,4.0
hoere,4.0
hoeren,4.0
hoertje,4.0
hoog,4.0
huilen,4.0
ineens,4.0
it,4.0
jaaa,4.0
jaloers,4.0
jammer,4.0
jarig,4.0
jode,4.0
jong,4.0
kaulo,4.0
kijkt,4.0
kreeg,4.0
krijgt,4.0
leer,4.0
leraren,4.0
lezen,4.0
liedje,4.0
lijer,4.0
linken,4.0
love,4.0
lullen,4.0
maarja,4.0
mauro,4.0
meest,4.0
melden,4.0
msn,4.0
naam,4.0
naast,4.0
nederlands,4.0
nl,4.0
onze,4.0
onzin,4.0
pffff,4.0
qq,4.0
racist,4.0
relatie,4.0
respect,4.0
rustig,4.0
scheids,4.0
schelden,4.0
schijnheilige,4.0
slechte,4.0
smoel,4.0
snap,4.0
snitch,4.0
speelt,4.0
stem,4.0
stress,4.0
sturen,4.0
super,4.0
telkens,4.0
tis,4.0
to,4.0
tweeten,4.0
vent,4.0
verder,4.0
verklote,4.0
vertellen,4.0
vindt,4.0
voordat,4.0
vrij,4.0
wacht,4.0
wachten,4.0
werken,4.0
zelfde,4.0
zet,4.0
zoals,4.0
zomaar,4.0
zusje,4.0
ä,4.0
ander,5.0
bitches,5.0
bn,5.0
cc,5.0
da,5.0
das,5.0
dingen,5.0
donder,5.0
dt,5.0
eerlijk,5.0
eerste,5.0
eigen,5.0
eigenlijk,5.0
ene,5.0
erbij,5.0
familie,5.0
fiets,5.0
filmen,5.0
fucktup,5.0
geven,5.0
gezegd,5.0
hart,5.0
hel,5.0
heletijd,5.0
hond,5.0
jongens,5.0
kant,5.0
kill,5.0
kinderen,5.0
kopen,5.0
lelijke,5.0
les,5.0
life,5.0
live,5.0
ll,5.0
lol,5.0
luister,5.0
m,5.0
meisjes,5.0
mooie,5.0
motherfucker,5.0
mt,5.0
muziek,5.0
neem,5.0
okee,5.0
on,5.0
onder,5.0
ooit,5.0
p,5.0
paar,5.0
pijn,5.0
ping,5.0
please,5.0
pvv,5.0
sla,5.0
so,5.0
staan,5.0
telefoon,5.0
vaak,5.0
veranderen,5.0
vinden,5.0
voel,5.0
volgens,5.0
vond,5.0
vraag,5.0
vrienden,5.0
vroeg,5.0
vrouw,5.0
week,5.0
werk,5.0
wilders,5.0
zooi,5.0
zulke,5.0
zus,5.0
ach,6.0
arrogante,6.0
ass,6.0
bal,6.0
beste,6.0
bus,6.0
ck,6.0
dik,6.0
eindelijk,6.0
elkaar,6.0
ey,6.0
gedaan,6.0
gelukkig,6.0
goede,6.0
hadden,6.0
half,6.0
hekel,6.0
hey,6.0
jongen,6.0
jouw,6.0
kansloos,6.0
leren,6.0
luie,6.0
moe,6.0
moeite,6.0
moest,6.0
ok,6.0
precies,6.0
probleem,6.0
slecht,6.0
stuk,6.0
trap,6.0
tussen,6.0
tweets,6.0
vader,6.0
val,6.0
vechten,6.0
verkloten,6.0
vol,6.0
wa,6.0
wauw,6.0
wees,6.0
woorden,6.0
ziet,6.0
zoek,6.0
ai,7.0
alsof,7.0
beetje,7.0
begin,7.0
bezig,7.0
blijf,7.0
denken,7.0
face,7.0
gooi,7.0
grootste,7.0
grrr,7.0
heen,7.0
krijgen,7.0
kun,7.0
loop,7.0
loopt,7.0
lopen,7.0
maakt,7.0
meid,7.0
mis,7.0
mogen,7.0
mooi,7.0
nodig,7.0
ofso,7.0
reageren,7.0
rust,7.0
spelen,7.0
stil,7.0
tsss,7.0
tweet,7.0
verneukt,7.0
voetbal,7.0
vriend,7.0
vriendin,7.0
wedstrijd,7.0
zeker,7.0
zetten,7.0
zweer,7.0
blij,8.0
dacht,8.0
fokkin,8.0
gast,8.0
gay,8.0
gehad,8.0
hahahaha,8.0
haten,8.0
irritant,8.0
klas,8.0
laatste,8.0
link,8.0
sorry,8.0
steeds,8.0
stelletje,8.0
stomme,8.0
thuis,8.0
toe,8.0
zat,8.0
ajax,9.0
best,9.0
d,9.0
domme,9.0
enzo,9.0
gezicht,9.0
godsamme,9.0
hy,9.0
ie,9.0
jonge,9.0
kijken,9.0
kind,9.0
kop,9.0
maak,9.0
meisje,9.0
meteen,9.0
opeens,9.0
raar,9.0
snel,9.0
staat,9.0
stop,9.0
terwijl,9.0
the,9.0
twitter,9.0
welke,9.0
willen,9.0
zin,9.0
denkt,10.0
dom,10.0
fockopp,10.0
geeft,10.0
hahah,10.0
halen,10.0
huis,10.0
jaa,10.0
laten,10.0
ma,10.0
morgen,10.0
nerd,10.0
oh,10.0
ouders,10.0
pas,10.0
pfff,10.0
vuile,10.0
dikke,11.0
down,11.0
elke,11.0
emo,11.0
f,11.0
foto,11.0
ging,11.0
jaar,11.0
jy,11.0
kijk,11.0
ruzie,11.0
verdomme,11.0
vind,11.0
volgende,11.0
wrm,11.0
alle,12.0
amp,12.0
denk,12.0
erg,12.0
even,12.0
gelijk,12.0
heel,12.0
hoofd,12.0
hoop,12.0
i,12.0
kapot,12.0
klaar,12.0
klote,12.0
lelijk,12.0
leuk,12.0
my,12.0
schijt,12.0
terug,12.0
vandaag,12.0
wanneer,12.0
weten,12.0
wilt,12.0
zie,12.0
zien,12.0
zitten,12.0
beter,13.0
boos,13.0
dicht,13.0
dood,13.0
e,13.0
egt,13.0
facking,13.0
ff,13.0
irriteer,13.0
ken,13.0
niemand,13.0
slapen,13.0
sommige,13.0
xd,13.0
achter,14.0
bijna,14.0
gek,14.0
grote,14.0
jezus,14.0
tijd,14.0
tss,14.0
waffel,14.0
wordt,14.0
a,15.0
dag,15.0
eerst,15.0
fuck,15.0
godver,15.0
gt,15.0
gvd,15.0
jezelf,15.0
komen,15.0
krijg,15.0
leugen,15.0
omg,15.0
pff,15.0
serieus,15.0
wijven,15.0
dr,16.0
hard,16.0
leugenaar,16.0
n,16.0
nigger,16.0
oke,16.0
poep,16.0
wakker,16.0
wtf,16.0
zn,16.0
geneukt,17.0
maken,17.0
stoer,17.0
tog,17.0
uur,17.0
you,17.0
zeggen,17.0
houden,18.0
kansloze,18.0
lt,18.0
net,18.0
nie,18.0
normaal,18.0
zielig,18.0
doet,19.0
keer,19.0
mee,19.0
o,19.0
praten,19.0
zegt,19.0
zit,19.0
eh,20.0
tyfus,20.0
x,20.0
brandstapel,21.0
hahaha,21.0
hebt,21.0
joh,21.0
leven,21.0
shit,21.0
goed,22.0
moeder,22.0
allemaal,23.0
hele,23.0
laat,23.0
nooit,23.0
anders,24.0
nee,24.0
zeiken,24.0
zon,24.0
iedereen,25.0
malloot,25.0
praat,25.0
flikkeren,26.0
gwn,26.0
helemaal,26.0
pussy,26.0
weg,26.0
alleen,27.0
eruit,27.0
fucking,28.0
godverdomme,28.0
lekker,28.0
malloten,28.0
moeten,28.0
sukkel,28.0
waar,28.0
waarom,28.0
word,28.0
haha,29.0
idioot,29.0
jood,29.0
komt,29.0
ofzo,29.0
mn,32.0
gezeik,33.0
t,33.0
kutwijf,34.0
tering,35.0
trut,35.0
wijf,35.0
balhaar,37.0
haat,37.0
he,37.0
hoer,37.0
kom,37.0
mag,37.0
mongool,37.0
homo,38.0
jullie,38.0
asshole,39.0
slet,39.0
weet,39.0
zeg,39.0
vieze,41.0
flikkers,42.0
houd,42.0
kutwijven,42.0
megool,42.0
niks,42.0
hoor,44.0
rot,44.0
school,44.0
k,47.0
opdonderen,49.0
doe,50.0
gaan,50.0
hij,50.0
mensen,51.0
gaat,52.0
nou,52.0
url,55.0
flikker,58.0
weer,61.0
kanker,62.0
jou,63.0
kut,65.0
kkr,69.0
bitch,73.0
gewoon,73.0
s,83.0
man,84.0
ga,86.0
hou,89.0
bent,102.0
jij,109.0
kk,120.0
bek,144.0
echt,148.0
rt,392.0
je,782.0
user,1107.0
